"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water"
"GMB","GM",4911,47623,47623,16767,-14.592715,13.44960167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5736,NA,NA,NA,NA,0,183,183,183,128,NA,NA,NA,NA,NA,93.6372681286983,7.52537887000263,0.285331292692085,86.1118868206672,6.07740046992307
"GMB","GM",4914,47644,47644,16964,-16.045649,13.5792309,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5927,NA,NA,NA,NA,0,186,186,186,129,20.9918676776554,20.9123887574407,13.8888193699895,0.0794775577243906,5.27785776183397,88.5883349764746,6.46051217774311,0.0173003145271428,82.1278240211121,11.3943638818899
"GMB","GM",4914,47647,47647,17076,-16.33797,13.45755,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5974,NA,NA,NA,NA,0,188,188,188,130,NA,NA,NA,NA,NA,88.2387186260756,16.0327258958131,0.350702014414627,72.2059910379598,11.4105789363784
"GMB","GM",4914,47643,47643,16798,-16.20468333,13.53550667,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5916,NA,NA,NA,NA,0,190,190,190,131,NA,NA,NA,NA,NA,81.2316905696608,10.6736880153598,0.297183031838768,70.558004498592,18.4711256379718
"GMB","GM",4914,47646,47646,17061,-15.71646,13.58864167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5949,NA,NA,NA,NA,0,193,193,193,133,36.2077734069106,36.2030819406852,18.2686096346279,0.00468855699476042,8.26801106511781,70.9029736656593,10.6613326164018,0.239169535738144,60.2416412991117,28.8578561566358
"GMB","GM",4914,47643,47643,16801,-16.2411822,13.5565151,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5922,NA,NA,NA,NA,0,195,195,195,134,NA,NA,NA,NA,NA,75.9576135028164,16.6106464963844,0.337659727108354,59.3469678182596,23.7047266945951
"GMB","GM",4916,47657,47657,16737,-16.2308862,13.2075457,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6064,NA,NA,NA,NA,129.040287563387,197,197,197,135,NA,NA,NA,NA,NA,86.6194455103216,9.51414216437619,0.453327493596355,77.105303389262,12.9272271758645
"GMB","GM",4915,47653,47653,17045,-14.15287833,13.30364,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6016,NA,NA,NA,NA,0,199,199,199,136,NA,NA,NA,NA,NA,92.4573893547286,2.93679265643693,0.192904380734617,89.5205953769928,7.34970717995716
"GMB","GM",4916,47662,47662,16911,-16.66554167,13.22443167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6110,NA,NA,NA,NA,0,202,202,202,137,NA,NA,NA,NA,NA,86.9082978344659,17.7713029204856,0.151568998384483,69.1369929170127,12.9401333720702
"GMB","GM",4915,47654,47654,17096,-14.19707833,13.433345,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6031,NA,NA,NA,NA,0,205,205,205,139,NA,NA,NA,NA,NA,87.7847567778237,27.8997872013828,0.319269395201257,59.8849650587137,11.8959775405716
"GMB","GM",4913,47638,47638,16881,-15.671685,13.422346,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5888,NA,NA,NA,NA,0,207,207,207,140,NA,NA,NA,NA,NA,85.0841666476503,24.3358575804026,0.225566383642991,60.7483100060603,14.6902665331939
"GMB","GM",4914,47646,47646,17062,-15.79416167,13.567215,3,NA,NA,2015,NA,NA,49,2,49,1,49,0,1,5964,0.0408163265306122,0.0204081632653061,0,0.0569731165473505,0,210,210,210,142,11.0312204415256,10.5087262073568,0.135796690215594,0.522493801321808,0.153366874025526,75.3838846995626,26.0295690048551,0.704744923059719,49.3543163377931,23.9113694292352
"GMB","GM",4915,47650,47650,52560,-14.375762,13.3331199,1,NA,NA,2005,NA,NA,31,0,31,0,31,0,2,5989,0,0,0,0,4688.74093701035,212,212,212,143,NA,NA,NA,NA,NA,80.5777985567283,29.5175976126873,0.00305852770778718,51.0601980124626,19.4191452842161
"GMB","GM",4911,47627,47627,16995,-15.0796708,13.6884565,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5756,NA,NA,NA,NA,0,215,215,215,146,NA,NA,NA,NA,NA,73.8038028929507,57.6050738308356,2.71815146452796,16.1987247655667,23.4780491119038
"GMB","GM",4915,47653,47653,52590,-14.08373,13.39602,1,NA,NA,2010,NA,NA,51,1,51,0,51,0,1,6021,0.0196078431372549,0,0,0.0184979652238254,0,218,218,218,147,NA,NA,NA,NA,NA,70.2080006239589,17.9081417094112,0.0200084728958664,52.299854219301,29.771996003392
"GMB","GM",4913,47639,47639,16891,-15.9222558,13.3378788,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5902,NA,NA,NA,NA,336.264701609824,221,221,221,148,NA,NA,NA,NA,NA,80.7411965595769,15.703919440089,0.479402921536706,65.0372771681482,18.7793997268795
"GMB","GM",4916,47663,47663,16922,-16.5790323,13.2817117,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6124,NA,NA,NA,NA,0,223,223,223,150,NA,NA,NA,NA,NA,98.6674547569358,1.96850511225101,0.0153015591210916,96.6989494876493,1.31724419541183
"GMB","GM",4914,47646,47646,17064,-15.39339833,13.49647167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5957,NA,NA,NA,NA,0,226,226,226,152,NA,NA,NA,NA,NA,76.9256116706517,23.4612871675822,0.824644640348848,53.4643222455693,22.2497438259023
"GMB","GM",4911,47629,47629,17009,-14.8899772,13.6707177,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5775,NA,NA,NA,NA,0,229,229,229,153,NA,NA,NA,NA,NA,90.3084457523351,15.4851783956539,0.124689562756045,74.8232694009102,9.56686409055571
"GMB","GM",4911,47631,47631,17035,-14.6719007,13.5267844,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5807,NA,NA,NA,NA,0,231,231,231,154,NA,NA,NA,NA,NA,79.7353496715061,7.32599163416855,1.26038295952737,72.4093586175522,19.0042664001073
"GMB","GM",4911,47623,47623,16769,-14.866667,13.45,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5737,NA,NA,NA,NA,0,233,233,233,155,36.1130816618419,32.3691118965783,21.0695063053171,3.7439712005568,12.8130381893325,50.7164829056738,21.9171985388717,0.547053761626715,28.799285835435,48.7364642917529
"GMB","GM",4915,47652,47652,17043,-14.30719167,13.42194833,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6012,0,0,0,0,0,235,235,235,156,NA,NA,NA,NA,NA,82.7606678271258,25.9246063886286,0.513027673472653,56.8360588773145,16.7263054750015
"GMB","GM",4913,47639,47639,16893,-16.1009446,13.3335416,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5903,NA,NA,NA,NA,0,237,237,237,157,NA,NA,NA,NA,NA,72.8984610562295,12.9053442757711,0.285040443968765,59.9931152494219,26.8164994793436
"GMB","GM",4912,47633,47633,16848,-16.677766,13.4160818,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5825,NA,NA,NA,NA,561.698436605642,242,242,242,159,NA,NA,NA,NA,NA,97.9239708786464,49.3232237828387,0.0256529162767066,48.6007484686735,2.0503747121074
"GMB","GM",4916,47664,47664,16935,-16.7119103,13.340074,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6144,NA,NA,NA,NA,8.07602179426507,243,243,243,160,NA,NA,NA,NA,NA,96.9203386169611,8.84233037879432,0.0220931732977578,88.0780100015252,3.0575675189057
"GMB","GM",4915,47654,47654,52596,-14.123757,13.412352,1,NA,NA,2005,NA,NA,30,0,30,0,30,0,2,6033,0,0,0,0,0,245,245,245,161,NA,NA,NA,NA,NA,79.2728930665801,28.5687932859179,0.00924048476907803,50.7041010551501,20.7178662117298
"GMB","GM",4914,47646,47646,17065,-15.42491833,13.571615,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5952,NA,NA,NA,NA,0,248,248,248,162,NA,NA,NA,NA,NA,84.6172087530222,11.7788343791283,0.665378798714587,72.8383728838805,14.7174128652255
"GMB","GM",4916,47664,47664,16936,-16.7559004,13.3479846,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6151,NA,NA,NA,NA,0,251,251,251,163,NA,NA,NA,NA,NA,85.9605275429409,20.7810114287637,0.175345810986615,65.1795213429071,13.8641237387478
"GMB","GM",4911,47629,47629,17011,-14.88028167,13.69666333,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5779,NA,NA,NA,NA,0,253,253,253,164,NA,NA,NA,NA,NA,88.5273783687288,17.6459116682921,0.216400576669778,70.8814666535138,11.25622071444
