"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water"
"GMB","GM",4915,47651,47651,"546",16867,-13.8876548,13.4125447,3,NA,NA,2015,NA,NA,49,1,49,2,49,0,1,5998,0.0204081632653061,0.0408163265306122,0,0.0569731165473505,1151.25542129913,0,0,0,1,NA,NA,NA,NA,NA,88.8001080697188,19.1019716939275,0.126333371692312,69.6981350835725,11.0735590305161
"GMB","GM",4916,47662,47662,"7th day adventist",16899,-16.65094667,13.312075,3,NA,NA,2015,NA,NA,49,1,49,1,49,0,1,6101,0.0204081632653061,0.0204081632653061,0,0.0381130503799517,1282.24967849775,1,1,1,2,NA,NA,NA,NA,NA,100,0,0,100,0
"GMB","GM",4912,47633,47633,"a better chance learning",16821,-16.70612167,13.44792833,3,NA,NA,2015,NA,NA,49,0,49,1,49,0,1,5811,0,0.0204081632653061,0,0.0192529842125529,483.893127430939,2,2,2,3,NA,NA,NA,NA,NA,99.8166247316748,8.85900122490772,0.00199406262263314,90.957624461676,0.181380998224714
"GMB","GM",4912,47633,47633,"abc",16822,-16.66231667,13.44337833,3,NA,NA,2015,NA,NA,52,0,52,0,52,0,1,5829,0,0,0,0,205.519396845461,3,3,3,4,NA,NA,NA,NA,NA,100,4.54475836393566,6.08865587504327e-17,95.4552418491923,5.44838534532197e-15
"GMB","GM",4916,47662,47662,"abc lower basic",16900,-16.631725,13.287365,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6104,0,0,0,0,506.916248835019,4,4,4,5,NA,NA,NA,NA,NA,99.9461520504066,0.0775375056958571,0.000213725280942223,99.8686139526107,0.0536349335885899
"GMB","GM",4912,47633,47633,"abuko",16823,-16.6556575,13.399421,1,NA,NA,2015,NA,NA,48,1,48,0,48,0,1,5856,0.0208333333333333,0,0,0.0196540880503144,0,5,5,6,6,NA,NA,NA,NA,NA,87.916821707697,79.3020219699858,0.14930830035323,8.61480048930624,11.9338674782138
"GMB","GM",4912,47633,47633,"abuko",16824,-16.6556575,13.399421,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5843,NA,NA,NA,NA,0,6,6,5,6,NA,NA,NA,NA,NA,87.916821707697,79.3020219699858,0.14930830035323,8.61480048930624,11.9338674782138
"GMB","GM",4916,47664,47664,"abuko",52575,-16.6556575,13.399421,1,NA,NA,2010,NA,NA,50,0,50,0,50,0,1,6128,0,0,0,0,0,7,7,5,6,NA,NA,NA,NA,NA,88.7839536175914,80.3415644427039,0.00889500687261229,8.44238914874189,11.2071537067581
"GMB","GM",4916,47664,47664,"african children school",16942,-16.72693167,13.39610333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6145,0,0,0,0,734.608254951144,8,8,8,7,NA,NA,NA,NA,NA,89.039471933831,23.6924428862196,0.221483915407679,65.3470238507744,10.7390484918083
"GMB","GM",4912,47633,47633,"alhagie mamour deck memorial lbs",16825,-16.66584,13.45881667,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5816,0,0,0,0,455.168918043733,9,9,9,8,NA,NA,NA,NA,NA,100,16.4596267492504,2.20789540344765e-16,83.5403741884863,1.97519709545124e-14
"GMB","GM",4912,47633,47633,"amazing grace",16826,-16.68366667,13.45572333,3,NA,NA,2015,NA,NA,49,0,49,1,49,0,1,5855,0,0.0204081632653061,0,0.0192529842125529,367.650744622812,10,10,10,9,NA,NA,NA,NA,NA,100,13.9960678725957,1.8894865125842e-16,86.0039336429521,1.68809527065787e-14
"GMB","GM",4916,47662,47662,"anne marie river",16901,-16.661315,13.25406667,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6100,0,0,0,0,0,11,11,200,10,NA,NA,NA,NA,NA,95.027676001417,7.05292594942795,0.0577190522363644,87.9747488911854,4.91460530479415
"GMB","GM",4912,47633,47633,"apple tree",16827,-16.70727333,13.44385167,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5841,0,0,0,0,483.893127430939,12,12,12,11,NA,NA,NA,NA,NA,99.8813938843323,5.42874612938886,0.00128974874435715,94.452648336623,0.117316232727767
"GMB","GM",4916,47657,47657,"arrangallen",16733,-16.1332971,13.2055019,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6060,NA,NA,NA,NA,0,13,13,14,12,NA,NA,NA,NA,NA,67.9633254501252,11.8998277121693,1.05126168025181,56.0634973232319,30.9854130275685
"GMB","GM",4916,47657,47657,"arrangallen basic cycle school",16728,-16.1332971,13.2055019,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6065,0,0,0,0,0,14,14,13,12,NA,NA,NA,NA,NA,67.9633254501252,11.8998277121693,1.05126168025181,56.0634973232319,30.9854130275685
"GMB","GM",4916,47664,47664,"aunty doricing international school",16943,-16.76670833,13.38535333,3,NA,NA,2015,NA,NA,50,0,50,1,50,1,1,6159,0,0.02,0.02,0.0373584905660377,98.0958352832971,15,15,15,13,NA,NA,NA,NA,NA,82.3090995564923,22.9213186106973,0.455565550154849,59.3877836337327,17.2353337607828
"GMB","GM",4913,47634,47634,"badumeh kuta",16779,-15.38095333,13.39619,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5861,NA,NA,NA,NA,0,16,16,17,14,NA,NA,NA,NA,NA,78.4003527868014,14.4693589516834,0.625531379019878,63.9309975736196,20.9741132305133
"GMB","GM",4913,47634,47634,"badumeh kuta lower basic school",16780,-15.38095333,13.39619,3,NA,NA,2015,NA,NA,50,1,50,2,50,0,1,5859,0.02,0.04,0,0.0558490566037735,0,17,17,16,14,NA,NA,NA,NA,NA,78.4003527868014,14.4693589516834,0.625531379019878,63.9309975736196,20.9741132305133
"GMB","GM",4915,47655,47655,"baja kunda",17078,-14.0500472,13.470581,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6050,NA,NA,NA,NA,0,18,18,19,15,NA,NA,NA,NA,NA,95.4071452205472,5.19140468464692,0.0510189744772519,90.2157431901693,4.5418352346171
"GMB","GM",4915,47655,47655,"baja kunda lower basic",17079,-14.0500472,13.470581,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6047,0,0,0,0,0,19,19,18,15,NA,NA,NA,NA,NA,95.4071452205472,5.19140468464692,0.0510189744772519,90.2157431901693,4.5418352346171
"GMB","GM",4916,47662,47662,"bakary samboya",16902,-16.643375,13.237545,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6112,NA,NA,NA,NA,0,20,20,21,16,NA,NA,NA,NA,NA,91.0210711641608,13.922204194224,0.12046034899237,77.0988628459797,8.85847066984327
"GMB","GM",4916,47662,47662,"bakary samboya lower basic",16903,-16.643375,13.237545,3,NA,NA,2015,NA,NA,50,5,50,3,50,0,1,6102,0.1,0.06,0,0.145283018867924,0,21,21,20,16,NA,NA,NA,NA,NA,91.0210711641608,13.922204194224,0.12046034899237,77.0988628459797,8.85847066984327
"GMB","GM",4916,47664,47664,"bakoteh annex",52576,-16.6984026,13.4314429,1,NA,NA,2010,NA,NA,50,0,50,1,50,0,1,6138,0,0.02,0,0.0188679245283018,1013.81524811655,22,22,22,17,NA,NA,NA,NA,NA,99.2422522307411,12.0989953870872,0.00085256857849542,87.1432557928675,0.756896722392764
"GMB","GM",4914,47646,47646,"ballingho",17053,-15.60931833,13.495105,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5955,NA,NA,NA,NA,0,23,23,24,18,NA,NA,NA,NA,NA,95.2274208388566,20.5473261629917,0.0203060709030304,74.6800952510561,4.75227161300135
"GMB","GM",4914,47646,47646,"ballingho lower basic",17054,-15.60931833,13.495105,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5953,0,0,0,0,0,24,24,23,18,NA,NA,NA,NA,NA,95.2274208388566,20.5473261629917,0.0203060709030304,74.6800952510561,4.75227161300135
"GMB","GM",4916,47667,47667,"banjul south",16722,-16.5790323,13.4548761,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6059,NA,NA,NA,NA,607.061625978822,25,25,25,19,NA,NA,NA,NA,NA,95.2154461734145,11.5545720156984,0.0951827130833491,83.6608720870908,4.6893721838181
"GMB","GM",4915,47655,47655,"bantunding",17080,-14.0848874,13.4756577,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6044,NA,NA,NA,NA,0,26,26,27,20,NA,NA,NA,NA,NA,88.8477525175137,14.4569333211023,1.70452062922142,74.3908219485992,9.44772621975861
"GMB","GM",4915,47655,47655,"bantunding lbs",17081,-14.0848874,13.4756577,1,NA,NA,2015,NA,NA,41,0,41,0,41,1,1,6046,0,0,0.024390243902439,0.0230096640589047,0,27,27,26,20,NA,NA,NA,NA,NA,88.8477525175137,14.4569333211023,1.70452062922142,74.3908219485992,9.44772621975861
"GMB","GM",4914,47645,47645,"barra",16972,-16.5451491,13.4865118,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5943,NA,NA,NA,NA,622.321525821322,28,28,28,21,NA,NA,NA,NA,NA,112.077723587496,30.4889120319761,0.286363281332884,81.5888042813296,20.003221494176
"GMB","GM",4913,47635,47635,"barrow kunda",16783,-14.1161056,13.4886943,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5868,NA,NA,NA,NA,217.21879415246,29,29,29,22,NA,NA,NA,NA,NA,80.8911414089375,20.95346912545,2.2104931309617,59.9376720667187,16.8983652795726
"GMB","GM",4913,47635,47635,"barrow kunda lbs",16784,-15.26569667,13.48819667,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5867,0,0.02,0,0.0188679245283018,7352.86314821181,30,30,30,23,NA,NA,NA,NA,NA,80.3287068012355,32.4008886958035,0.479138764064165,47.9278202566659,19.1921523786828
"GMB","GM",4915,47654,47654,"barrow lower basic school",17077,-14.11727,13.48717167,3,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,6032,0,0,0,0,217.21879415246,31,31,31,24,NA,NA,NA,NA,NA,80.8462868915426,20.9549728904523,2.22115826429565,59.8913136018141,16.9325547524763
"GMB","GM",4916,47662,47662,"basori",52573,-16.5893457,13.2294055,1,NA,NA,2010,NA,NA,44,10,44,0,44,0,1,6113,0.227272727272727,0,0,0.214408233276158,0,32,32,33,25,NA,NA,NA,NA,NA,87.8033364463234,16.3069344350174,0.00577994038566028,71.4963987670318,12.1908863271283
"GMB","GM",4916,47663,47663,"basori",16916,-16.5893457,13.2294055,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6122,NA,NA,NA,NA,0,33,33,32,25,NA,NA,NA,NA,NA,93.1262380586237,9.60380505511645,0.0531136656185662,83.522437807129,6.82064610060347
"GMB","GM",4916,47663,47663,"basori lower basic",16917,-16.5893457,13.2294055,1,NA,NA,2015,NA,NA,51,1,51,0,51,0,1,6118,0.0196078431372549,0,0,0.0184979652238253,0,34,34,32,25,NA,NA,NA,NA,NA,93.1262380586237,9.60380505511645,0.0531136656185662,83.522437807129,6.82064610060347
"GMB","GM",4916,47664,47664,"beulah lbs",16944,-16.73420833,13.39795833,3,NA,NA,2015,NA,NA,50,0,50,3,50,0,1,6155,0,0.06,0,0.0566037735849056,300.378368324038,35,35,35,26,NA,NA,NA,NA,NA,133.062324524673,18.9840003960354,0.262038526547849,114.078319576839,11.5712805501616
"GMB","GM",4915,47655,47655,"boro kanda",52594,-14.029701,13.420695,3,NA,NA,2005,NA,NA,30,0,30,0,30,0,2,6054,0,0,0,0,2566.62205452751,36,36,36,27,NA,NA,NA,NA,NA,67.6727979545021,9.55692505482218,0.00325856135333122,58.1158734309914,32.3239446402606
"GMB","GM",4915,47655,47655,"boro kanda kasseh lower basic school",17082,-14.0072348,13.4257366,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6053,0,0,0,0,0,37,37,38,28,NA,NA,NA,NA,NA,81.6530190866422,3.8332335060791,0.136000294597953,77.819787929041,18.2109779459019
"GMB","GM",4915,47655,47655,"boro lands kasseh",17083,-14.0072348,13.4257366,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6055,NA,NA,NA,NA,0,38,38,37,28,NA,NA,NA,NA,NA,81.6530190866422,3.8332335060791,0.136000294597953,77.819787929041,18.2109779459019
"GMB","GM",4916,47659,47659,"brefet",16742,-16.37993,13.23174,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6079,NA,NA,NA,NA,0,39,39,40,29,NA,NA,NA,NA,NA,76.8380778706974,37.0933928297143,0.610802958314648,39.7446832572885,22.5511190049155
"GMB","GM",4916,47659,47659,"brefet lower basic school",16743,-16.37993,13.23174,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6080,0,0,0,0,0,40,40,39,29,NA,NA,NA,NA,NA,76.8380778706974,37.0933928297143,0.610802958314648,39.7446832572885,22.5511190049155
"GMB","GM",4916,47664,47664,"brufut",16930,-16.7529514,13.3844662,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6139,NA,NA,NA,NA,0,41,41,43,30,NA,NA,NA,NA,NA,84.9338923380293,21.7243067890388,0.352530977903448,63.2095861913513,14.7135771541772
"GMB","GM",4916,47664,47664,"brufut ghana town",16931,-16.7680653,13.3851857,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6133,NA,NA,NA,NA,0,42,42,112,31,NA,NA,NA,NA,NA,82.0532960023294,23.0403343228518,0.463826039888919,59.0129646086774,17.4828766383004
"GMB","GM",4916,47664,47664,"brufut lbs",16945,-16.7529514,13.3844662,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6131,0,0,0,0,0,43,43,41,30,NA,NA,NA,NA,NA,84.9338923380293,21.7243067890388,0.352530977903448,63.2095861913513,14.7135771541772
"GMB","GM",4916,47664,47664,"brusubi",16932,-16.7323097,13.3998235,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6148,NA,NA,NA,NA,0,44,44,45,32,NA,NA,NA,NA,NA,129.42118685211,17.9362207107069,0.235875482977553,111.484961489979,10.762173128677
"GMB","GM",4916,47664,47664,"brusubi lbs",16946,-16.7323097,13.3998235,1,NA,NA,2015,NA,NA,49,0,49,0,49,2,1,6158,0,0,0.0408163265306122,0.0385059684251058,0,45,45,44,32,NA,NA,NA,NA,NA,129.42118685211,17.9362207107069,0.235875482977553,111.484961489979,10.762173128677
"GMB","GM",4911,47630,47630,"buduck",17017,-15.09476,13.74293167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5785,NA,NA,NA,NA,0,46,46,47,33,NA,NA,NA,NA,NA,95.4046210358587,17.3326031280964,0.109303592155625,78.0720180747706,4.48607455727651
"GMB","GM",4911,47630,47630,"buduck basic cycle",17018,-15.09476,13.74293167,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5786,0,0,0,0,0,47,47,46,33,NA,NA,NA,NA,NA,95.4046210358587,17.3326031280964,0.109303592155625,78.0720180747706,4.48607455727651
"GMB","GM",4913,47637,47637,"bumari",16873,-15.7681278,13.4065482,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5878,NA,NA,NA,NA,1743.36151272439,48,48,48,34,NA,NA,NA,NA,NA,95.0415135319214,7.61576033278452,0.341341252075113,87.4257504139826,4.617145233947
"GMB","GM",4913,47637,47637,"bumari lower basic school",16874,-15.78135167,13.39838667,3,NA,NA,2015,NA,NA,48,1,48,1,48,0,1,5880,0.0208333333333333,0.0208333333333333,0,0.038898715932914,1743.36151272439,49,49,49,35,NA,NA,NA,NA,NA,95.1462091971433,7.51970804340591,0.192107941531841,87.6264981244344,4.66168400796347
"GMB","GM",4912,47633,47633,"bundung",52562,-16.685136,13.4197727,1,NA,NA,2010,NA,NA,54,1,54,0,54,0,1,5857,0.0185185185185185,0,0,0.0174703004891684,0,50,50,51,36,NA,NA,NA,NA,NA,99.561378038461,42.2028110343927,0.000330018467472432,57.3585667176181,0.438292596767815
"GMB","GM",4912,47633,47633,"bundung",16828,-16.685136,13.4197727,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5851,NA,NA,NA,NA,0,51,51,50,36,NA,NA,NA,NA,NA,99.5840583804218,42.1251498876261,0.0051397037905606,57.4589098912088,0.410800658284911
"GMB","GM",4912,47633,47633,"bundung annex lbs",16829,-16.67444,13.4197727,1,NA,NA,2015,NA,NA,50,0,50,2,50,0,1,5853,0,0.04,0,0.0377358490566037,0,52,52,53,37,NA,NA,NA,NA,NA,97.6940381551623,40.2351454925331,0.0284941183230774,57.4588936805913,2.2774665006959
"GMB","GM",4912,47633,47633,"bundung lower basic",16830,-16.67444,13.4197727,1,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5845,0,0.02,0,0.0188679245283018,0,53,53,52,37,NA,NA,NA,NA,NA,97.6940381551623,40.2351454925331,0.0284941183230774,57.4588936805913,2.2774665006959
"GMB","GM",4916,47661,47661,"bunuborr",16750,-16.05173667,13.18167333,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6094,NA,NA,NA,NA,42.3513901050156,54,54,54,38,8.15864293345185,6.69795337082554,4.35779057220437,1.46068966154704,1.46322560088623,81.1001443423404,22.7835397664043,0.668727172345471,58.3166058459555,18.2311265532738
"GMB","GM",4916,47661,47661,"bunuborr lower basic",16751,-16.0515269,13.1813643,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6086,0,0,0,0,42.3513901050156,55,55,55,39,8.59128956529318,7.05398073240836,4.58833160495611,1.53730893634685,1.54170995718578,80.8870495551416,22.7413231976232,0.663300550744186,58.1457276411543,18.4496479710628
"GMB","GM",4916,47667,47667,"campama lower basic",16723,-16.58434167,13.45608667,3,NA,NA,2015,NA,NA,50,0,50,30,50,4,1,6058,0,0.6,0.08,0.596226415094339,607.061625978822,56,56,56,40,NA,NA,NA,NA,NA,95.2151693470634,12.4332020526042,0.0897617026167028,82.7819651880188,4.69507003166373
"GMB","GM",4912,47633,47633,"carter lower basic",16831,-16.67106167,13.42623167,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5836,0,0.02,0,0.0188679245283018,571.03484200457,57,57,57,41,NA,NA,NA,NA,NA,98.154869395659,25.1944667607465,0.0227997508298929,72.9604032055619,1.82233008072813
"GMB","GM",4911,47631,47631,"chagai wollof lower basic school",17021,-14.66594167,13.58341,3,NA,NA,2015,NA,NA,53,1,53,0,53,0,1,5789,0.0188679245283018,0,0,0.0177999288002847,0,58,58,63,42,NA,NA,NA,NA,NA,81.5506165565394,22.2320432696367,2.36095265302209,59.318571943498,16.0884322340701
"GMB","GM",4914,47646,47646,"challa",17055,-15.55470333,13.56832167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5961,NA,NA,NA,NA,0,59,59,60,43,13.6429858662395,13.5375694037662,0.199975482739026,0.105416067371204,0.133430699664516,88.2106203987591,18.7740175669994,0.153670289770925,69.4365986147808,11.63571132531
"GMB","GM",4913,47636,47636,"challa lower basic school",16788,-15.55470333,13.56832167,4,NA,NA,2015,NA,NA,51,0,51,0,51,0,1,5872,0,0,0,0,0,60,60,59,43,13.6429858662395,13.5375694037662,0.199975482739026,0.105416067371204,0.133430699664516,88.2106203987591,18.7740175669994,0.153670289770925,69.4365986147808,11.63571132531
"GMB","GM",4914,47645,47645,"chamen",16973,-16.3883258,13.5201145,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5948,NA,NA,NA,NA,0,61,61,62,44,NA,NA,NA,NA,NA,94.4988638124628,21.863906920252,0.0718538779106991,72.6349577610465,5.4292824390715
"GMB","GM",4914,47645,47645,"chamen lower basic school",16974,-16.3883258,13.5201145,1,NA,NA,2015,NA,NA,45,0,45,0,45,0,1,5942,0,0,0,0,0,62,62,61,44,NA,NA,NA,NA,NA,94.4988638124628,21.863906920252,0.0718538779106991,72.6349577610465,5.4292824390715
"GMB","GM",4911,47631,47631,"changai",17022,-14.66594167,13.58341,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5805,NA,NA,NA,NA,0,63,63,58,42,NA,NA,NA,NA,NA,81.5506165565394,22.2320432696367,2.36095265302209,59.318571943498,16.0884322340701
"GMB","GM",4915,47652,47652,"changally",52584,-14.331977,13.347914,1,NA,NA,2010,NA,NA,50,0,50,0,50,0,1,6005,0,0,0,0,494.605101833688,64,64,64,45,NA,NA,NA,NA,NA,76.8930209375411,27.1257591972338,0.0211921295397746,49.767261331143,23.0857872751103
"GMB","GM",4915,47652,47652,"changhally",52585,-14.332483,13.343619,3,NA,NA,2005,NA,NA,30,0,30,0,30,0,2,6007,0,0,0,0,494.605101833688,65,65,65,46,NA,NA,NA,NA,NA,76.9318939425889,27.4291440394074,0.00451993407547868,49.5027518943372,23.0635859606098
"GMB","GM",4912,47633,47633,"child concern",16832,-16.68929667,13.43129167,3,NA,NA,2015,NA,NA,98,0,98,0,98,0,1,5848,0,0,0,0,753.549687470711,66,66,66,47,NA,NA,NA,NA,NA,99.924502214122,14.3752435652278,0.00152460596867456,85.5492591082979,0.0739727873158913
"GMB","GM",4916,47664,47664,"creative minds bcs",16947,-16.67305167,13.40195,3,NA,NA,2015,NA,NA,49,1,49,0,49,0,1,6152,0.0204081632653061,0,0,0.0192529842125529,328.128231062892,67,67,67,48,NA,NA,NA,NA,NA,94.8834374578625,80.1989879401613,0.0632239081919618,14.6844514601733,5.05333618383245
"GMB","GM",4912,47633,47633,"daddy jobe comprehensive",16833,-16.67987667,13.46126167,3,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,5814,0,0,0,0,642.987646030397,68,68,68,49,NA,NA,NA,NA,NA,100,18.2701141091241,2.46312886768385e-16,81.7298876690814,2.20121927302165e-14
"GMB","GM",4911,47626,47626,"dankunku",16988,-15.3262905,13.5712781,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5751,NA,NA,NA,NA,0,69,69,70,50,NA,NA,NA,NA,NA,65.7197277807547,43.3189883573648,0.484839797800911,22.4007346133587,33.7954360637353
"GMB","GM",4911,47626,47626,"dankunku basic cycle school",16989,-15.3262905,13.5712781,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5752,0,0,0,0,0,70,70,69,50,NA,NA,NA,NA,NA,65.7197277807547,43.3189883573648,0.484839797800911,22.4007346133587,33.7954360637353
"GMB","GM",4916,47662,47662,"darsilama",16904,-16.65434333,13.17466333,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6111,NA,NA,NA,NA,0,71,71,380,51,20.9888122106642,20.2872041670593,1.83338400435334,0.701609061795327,7.98146348645307,64.1698238430801,19.3189161953698,0.162355100718021,44.8509058563697,35.667821217058
"GMB","GM",4915,47652,47652,"darsilame",52586,-14.273346,13.406569,3,NA,NA,2005,NA,NA,30,0,30,1,30,0,2,6006,0,0.0333333333333333,0,0.0314465408805031,3696.70404757076,72,72,72,52,NA,NA,NA,NA,NA,82.6261549710875,34.8082467957798,0.00797372208451759,47.8179091285645,17.3658727269861
"GMB","GM",4911,47623,47623,"daru",16762,-14.61191,13.361416,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5744,NA,NA,NA,NA,1079.6121576305,73,73,73,53,NA,NA,NA,NA,NA,81.5349686730051,18.5716595814636,0.53193568053987,62.9633081113232,17.9330929791248
"GMB","GM",4911,47623,47623,"daru lower basic school",16763,-14.6088,13.37035333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5741,0,0,0,0,1079.6121576305,74,74,74,54,NA,NA,NA,NA,NA,81.9512856492537,17.977133714381,0.569914630561703,63.9741508511067,17.4787966999928
"GMB","GM",4915,47650,47650,"demba kunda kuta",16811,-14.26912,13.25019,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5991,NA,NA,NA,NA,0,75,75,76,55,38.6073532104492,34.9582328796387,5.82372617721558,3.64912009239197,5.56892204284668,54.8901568835142,24.2993680368357,1.00518444018565,30.5907860051637,44.104661539994
"GMB","GM",4915,47650,47650,"demba kunda kuta basic cycle school",16812,-14.26912,13.25019,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5987,0,0,0,0,0,76,76,75,55,38.6073532104492,34.9582328796387,5.82372617721558,3.64912009239197,5.56892204284668,54.8901568835142,24.2993680368357,1.00518444018565,30.5907860051637,44.104661539994
"GMB","GM",4915,47652,47652,"demba wandu",17042,-14.46402,13.503285,3,NA,NA,2015,NA,NA,48,0,48,0,48,0,1,6011,0,0,0,0,3921.81998872903,77,77,77,56,25.7988605499268,21.7884159088135,14.7385206222534,4.01044321060181,9.46261882781982,67.126758497257,18.2141079194499,1.19086452586423,48.9126522068343,31.6823781880502
"GMB","GM",4911,47631,47631,"dembakall",17023,-14.62091667,13.59218667,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5790,NA,NA,NA,NA,0,78,78,79,57,NA,NA,NA,NA,NA,84.7781132265925,22.7498429527412,2.1184236677811,62.0282716383359,13.1034626736683
"GMB","GM",4911,47631,47631,"dembakall lower basic school",17024,-14.62091667,13.59218667,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5794,0,0,0,0,0,79,79,78,57,NA,NA,NA,NA,NA,84.7781132265925,22.7498429527412,2.1184236677811,62.0282716383359,13.1034626736683
"GMB","GM",4911,47631,47631,"demfai njaga",17025,-14.65015667,13.58366667,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5803,NA,NA,NA,NA,0,80,80,81,58,NA,NA,NA,NA,NA,83.2870665858051,23.5644093790666,2.3138771271443,59.7226577054474,14.3990568145607
"GMB","GM",4911,47631,47631,"demfai njaga lower basic school",17026,-14.65015667,13.58366667,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5800,0,0,0,0,0,81,81,80,58,NA,NA,NA,NA,NA,83.2870665858051,23.5644093790666,2.3138771271443,59.7226577054474,14.3990568145607
"GMB","GM",4915,47652,47652,"diabugu",52587,-14.40639,13.3835,1,NA,NA,2005,NA,NA,30,0,30,0,30,0,2,6009,0,0,0,0,3949.49096756916,82,82,82,59,NA,NA,NA,NA,NA,81.3948540951757,33.2169181570349,0.0130255939307352,48.1779356961308,18.5921213341042
"GMB","GM",4911,47631,47631,"dobo",17027,-14.6391064,13.4745096,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5791,NA,NA,NA,NA,276.856384238185,83,83,83,60,NA,NA,NA,NA,NA,99.3928564463373,0.545735260606353,0.031058961655676,98.8471214488161,0.576084571966236
"GMB","GM",4911,47631,47631,"dobo lbs",52583,-14.640618,13.472589,3,NA,NA,2010,NA,NA,52,1,52,0,52,0,1,5788,0.0192307692307692,0,0,0.0181422351233671,276.856384238185,84,84,84,61,NA,NA,NA,NA,NA,98.8988523813432,1.23367139223222,0.00427846072214592,97.6651807162445,1.09686962213476
"GMB","GM",4911,47631,47631,"dobo lower basic school",17028,-14.63910833,13.469155,3,NA,NA,2015,NA,NA,49,0,49,1,49,0,1,5792,0,0.0204081632653061,0,0.0192529842125529,427.503143993365,85,85,85,62,NA,NA,NA,NA,NA,98.6945065436888,1.17342034935448,0.0667843250004656,97.5210867601286,1.2387090882123
"GMB","GM",4913,47635,47635,"dongoroba lower basic school",16785,-15.29746667,13.38078,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5865,0,0.02,0,0.0188679245283018,9459.50042058675,86,86,86,63,22.1378694048445,20.5202135039251,8.85472822591973,1.61765470326006,5.13103622431692,55.4510869134954,3.0910392417701,0.627676847684378,52.3600483534649,43.9212374840871
