"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation","x","y","longitude","latitude","AnnualPrecip","AnPET","AridityIndex","geometry"
"ETH","ET",1948,3164,18811,52226,1,,,2009,,,109,13,109,47,109,11,1,5127,0.119266055045872,0.431192660550459,0.100917431192661,0.518479683787077,20777.5614801743,102,102,102,56,64.0480892909674,63.50661285956,14.3688732862622,0.541476516300063,21.583036082706,43.8384305123769,23.9023138200918,32.833672303722,19.9361157990252,23.3278971436634,58.0481132463728,1758.1896476353,3859077.59923937,966222.028232114,34.6666839,8.6467107,721.763381907615,786.492527379215,0.460289605974389,c(3859077.59923937, 966222.028232114)
"ETH","ET",1950,,3148,,4,,,2012,5,15,100,1,100,53,100,5,1,30189,0.01,0.53,0.05,0.526382075471698,0,106,106,65,38,28.5399231313095,27.2965872568687,9.83075337128607,1.24333654072652,61.6293227336873,85.6509833330672,35.0729513407296,9.16903387445217,50.578030275003,5.17998468889542,345.31446219744,2723.99927999999,4181902.24124047,697130.731861376,37.566667,6.25,732.725494958315,761.58778523884,0.481369364130183,c(4181902.24124047, 697130.731861376)
"ETH","ET",1950,3148,19148,52207,1,,,2012,,,100,1,100,53,100,5,1,5271,0.01,0.53,0.05,0.526382075471698,18594.5890131669,107,107,107,57,34.0891214975681,33.6736711588661,8.69936322397863,0.415451360778339,57.2115149039978,89.6961609198656,8.29966298720224,4.97261708317474,81.3964951258926,5.33122516694084,689.002844395229,1863.61315976366,4253051.92680176,687281.873484897,38.2058155,6.1620447,768.26381262445,859.80310137543,0.447084730645999,c(4253051.92680176, 687281.873484897)
"ETH","ET",1948,3194,18853,52307,3,,,2009,,,103,45,103,19,103,3,1,5151,0.436893203883495,0.184466019417476,0.029126213592233,0.522776399587868,29980.6221768117,112,112,112,60,18.0754370181488,16.7935065749988,59.4187191373472,1.28192929880313,22.5058443227578,42.2259827221253,10.828085389622,35.2170927598995,31.3978968391778,22.5569263601416,392.946495363996,1871.78156787199,3985538.33302434,1027264.01080486,35.8027,9.1884298,906.214341189075,848.71071706117,0.53371381608661,c(3985538.33302434, 1027264.01080486)
"ETH","ET",1948,3155,18781,52192,3,,,2009,,,94,52,94,24,94,12,1,5115,0.553191489361702,0.25531914893617,0.127659574468085,0.669572071044715,30468.1295316326,114,114,114,61,8.99127584767374,8.68656509918135,55.3503112985263,0.304710391725873,35.6584106682344,47.946080090375,23.1067789115111,28.2050992539906,24.8393021254407,23.8488209272307,100.086856331962,1447.52186636159,4066512.35326634,947570.631862357,36.530102,8.4810305,840.391175188075,870.79777463621,0.482676869487481,c(4066512.35326634, 947570.631862357)
"ETH","ET",1948,3132,18985,52479,3,,,2009,,,65,0,65,1,65,0,1,5223,0,0.0153846153846154,0,0.0145137880986938,0,121,121,81,65,12.2974179568076,11.8158320308216,69.9513255378618,0.48158585510852,17.7512567420424,53.1984984793771,26.6729182633753,28.5218448042379,26.5255812818203,18.2796547169532,6.01897130530221,1055.3381087128,4581453.7198194,753618.196482753,41.155899,6.7541699,302.571212083703,990.322451430775,0.152702477304713,c(4581453.7198194, 753618.196482753)
"ETH","ET",1948,3189,18966,52467,3,,,2014,,,384,53,384,37,384,18,1,5212,0.138020833333333,0.0963541666666667,0.046875,0.243007711894357,0,134,134,3,1,13.7028163876409,13.0532453439731,57.4914392482577,0.6495720100948,28.8057420751386,83.4058471480055,6.23366256696108,6.56873410342353,77.1721839261548,10.0254190965118,60.5586295950753,1356.978696528,4507289.89206565,1022366.94255679,40.489674,9.1450005,397.154367327267,1097.48179088604,0.180911998973124,c(4507289.89206565, 1022366.94255679)
"ETH","ET",1948,3132,18985,52480,3,,,2009,,,64,0,64,1,64,0,1,5222,0,0.015625,0,0.0147405660377358,0,137,137,73,70,12.2974179568076,11.8158320308216,69.9513255378618,0.48158585510852,17.7512567420424,53.1984984793771,26.6729182633753,28.5218448042379,26.5255812818203,18.2796547169532,6.01897130530221,1055.3381087128,4581453.7198194,753618.196482753,41.155899,6.7541699,302.571212083703,990.322451430775,0.152702477304713,c(4581453.7198194, 753618.196482753)
"ETH","ET",1948,3135,19035,52540,2,,,2009,,,106,3,106,1,106,0,1,5255,0.0283018867924528,0.00943396226415094,0,0.0353479718156599,25704.3736271799,140,140,140,71,25.3171284355676,24.481129712374,54.7252524909715,0.835998214166795,19.9576170603855,47.62272758641,16.8552636745618,26.7974821106663,30.7674621886444,25.5797918103445,18.248799508231,1717.84566994745,4241290.73316877,545570.236668666,38.1001629,4.8949753,350.663399370147,903.85409925948,0.19413257015238,c(4241290.73316877, 545570.236668666)
"ETH","ET",1948,3143,18876,52323,3,,,2009,,,88,53,88,0,88,0,1,5163,0.602272727272727,0,0,0.568181818181818,33246.9356325929,143,143,143,73,18.1406992560707,17.5686421691313,66.5156038654385,0.572057365682336,15.3436961220641,46.1715355614885,26.0374506707347,24.8575359714466,20.134084276136,28.9709293311389,27.2723435123989,1592.6998032,4623031.66095018,986438.368943849,41.5294,8.82621,429.826401740909,962.136398803545,0.223758102922507,c(4623031.66095018, 986438.368943849)
"ETH","ET",1948,3164,18812,52228,3,,,2009,,,102,10,102,17,102,3,1,5128,0.0980392156862745,0.166666666666667,0.0294117647058824,0.25516310852865,5339.07882372287,146,146,146,76,19.5137112100071,18.9884458842034,41.7620204828489,0.52526386283326,38.7242703752585,48.7667019815273,25.4237037150848,19.4625976261122,23.3429976950596,31.7707009637434,160.457830923898,1521.32863489599,3904330.76449064,993886.526947013,35.0732,8.8923197,702.01824683085,851.78107559303,0.411982780091033,c(3904330.76449064, 993886.526947013)
"ETH","ET",1948,3144,18939,52416,3,,,2009,,,106,0,106,3,106,0,1,5189,0,0.0283018867924528,0,0.0266998932004272,33793.1928975603,147,147,147,77,2.11706143101307,1.64957856211603,69.4977659882404,0.467482896622086,28.3851703797952,47.0786202024714,17.162074938086,25.0268277577906,29.9165423590597,27.8945538408639,115.423887704032,1743.18501310993,4330628.64316399,958330.609295704,38.902699,8.5766201,431.606434250816,937.63941893367,0.23018247477849,c(4330628.64316399, 958330.609295704)
"ETH","ET",1948,3132,18869,52318,3,,,2009,,,98,1,98,0,98,0,1,5159,0.0102040816326531,0,0,0.00962649210627647,0,153,153,13,8,19.3332845548561,18.9773728662802,78.5412181388767,0.355910619817526,2.12549894522346,85.3007203431508,4.24432008131351,5.97702162967451,81.0563989747365,8.7222586506635,59.3157699105399,1997.66770131202,4525025.7586168,799770.825567725,40.648998,7.16571,529.775700759345,847.735747088185,0.312565895083431,c(4525025.7586168, 799770.825567725)
"ETH","ET",1948,16644,18739,52139,1,,,2009,,,108,0,108,1,108,0,1,5097,0,0.00925925925925926,0,0.00873515024458421,25482.2561648034,169,169,169,82,7.85780044081821,7.37952040166844,60.0463439612564,0.47828000770841,32.095852610799,48.8370980011094,19.5230974795741,21.4351491481779,29.3139999432249,29.7277552575741,72.7128009861537,2277.25484212935,4159641.61587485,1070116.15862501,37.3666964,9.5682312,671.883136684745,858.546407627845,0.392974896678017,c(4159641.61587485, 1070116.15862501)
"ETH","ET",1948,3159,19012,52500,3,,,2009,,,65,27,65,4,65,3,1,5233,0.415384615384615,0.0615384615384615,0.0461538461538462,0.449700706795716,20680.9930846459,188,188,188,87,16.2290494722802,15.8032179762216,21.2740289503413,0.425831342014926,62.4969228109432,47.4358127660338,21.8210939452724,25.7962549093802,25.6147166807121,26.7679324175854,156.776342006138,1824.34534286402,4161033.51025993,879699.662785833,37.3792,7.8775401,634.155123985945,885.6752684559,0.357789251106179,c(4161033.51025993, 879699.662785833)
"ETH","ET",1948,3189,19022,52517,3,,,2009,,,97,20,97,7,97,0,1,5241,0.206185567010309,0.0721649484536082,0,0.248557683630887,7644.67750658563,195,195,195,90,3.91034299143439,3.30788794362602,44.1481384758199,0.602454984128438,51.9415182460101,46.5360821262354,13.0189683332015,21.8854559074623,33.5171120601333,31.5784636482247,363.354618129185,1876.38720710367,4576767.28057649,1021257.46045987,41.1138,9.1351604,490.682357399587,887.66594312816,0.277585998732587,c(4576767.28057649, 1021257.46045987)
"ETH","ET",1950,,3148,,4,,,2010,1,99,276,8,276,37,276,2,1,28816,0.0289855072463768,0.134057971014493,0.0072463768115942,0.155896980967811,15377.4400607575,201,201,201,92,20.7437488948349,20.4334713665684,22.4577439301118,0.310277707611116,56.7985068413446,39.0416507803094,6.56541063737574,51.2691017418424,32.476238462087,9.68924738840594,208.800003051758,2170.23204012969,4152216.89526961,659814.081471091,37.299999,5.916667,722.98427210183,877.112163553035,0.41566451411348,c(4152216.89526961, 659814.081471091)
"ETH","ET",1948,3132,18823,52245,3,,,2009,,,107,15,107,2,107,7,1,5137,0.14018691588785,0.0186915887850467,0.0654205607476635,0.199487029173054,9551.19905710783,204,204,204,95,22.9637792272409,22.5314804583285,50.6810085631238,0.43229796672982,26.3552111096548,47.428553176973,22.9783769463883,34.8481971587267,24.4501763955816,17.7232489682835,19.5164574672154,1184.4665894616,4434545.6104585,704686.866234882,39.836201,6.3174701,360.12229403226,953.32208583516,0.188898946068406,c(4434545.6104585, 704686.866234882)
"ETH","ET",1943,3171,18602,,4,,,2008,5,20,505,10,505,51,505,7,1,28789,0.0198019801980198,0.100990099009901,0.0138613861386139,0.123591543215078,6183.82670882363,206,206,206,96,42.6429841775206,40.0475871481846,35.3558701690284,2.59539344925568,22.0011470148223,31.9564057979135,19.3742033213763,35.0511497225161,12.5822029827597,32.9924444795704,4645.13716615513,2154.50519999998,4170770.62611962,1414069.62965808,37.46667,12.6,549.18775187261,956.09624691175,0.287330690836958,c(4170770.62611962, 1414069.62965808)
"ETH","ET",1948,3132,18823,52246,1,,,2009,,,107,15,107,2,107,7,1,5138,0.14018691588785,0.0186915887850467,0.0654205607476635,0.199487029173054,92116.5277226924,207,207,207,97,14.4948503560434,14.1489769360716,73.1929360444886,0.345873220343068,12.3122151177524,50.2421822074718,22.2721169713234,23.5499254345787,27.9700655749354,26.2078929314169,28.488800567627,1023.80376933073,4219639.49295965,1663728.09049076,37.9056665,14.7788638,294.938549716644,1232.43204521441,0.119606086925264,c(4219639.49295965, 1663728.09049076)
"ETH","ET",1948,3132,18785,52195,3,,,2009,,,106,52,106,4,106,17,1,5119,0.490566037735849,0.0377358490566038,0.160377358490566,0.555102407571858,0,208,208,128,98,12.7272556738816,12.3297508548965,73.4718426677984,0.397504292585836,13.8008994777035,43.2406831845735,15.7780841261448,28.0835492981599,27.462598721334,28.6757682579901,71.057939566476,1293.21469907182,4479997.13591041,763272.915005628,40.244499,6.8402901,407.612950094475,914.188880260065,0.223732770493656,c(4479997.13591041, 763272.915005628)
"ETH","ET",1948,3151,18945,52424,3,,,2009,,,106,4,106,4,106,4,1,5192,0.0377358490566038,0.0377358490566038,0.0377358490566038,0.102820094237601,0,210,210,130,99,33.7054200841762,32.6601740539896,7.28913431264578,1.04524417210283,59.0054469684668,44.7831212823284,14.6472470366767,28.6366412132953,30.1358722513779,26.5802405625195,356.632096221104,1456.1585715488,4404411.09034228,592870.142132636,39.565498,5.3181901,358.473360933459,911.47318968577,0.196654159663211,c(4404411.09034228, 592870.142132636)
"ETH","ET",1948,3151,18945,52424,3,,,2009,,,95,4,95,3,95,2,1,5194,0.0421052631578947,0.0315789473684211,0.0210526315789474,0.0866829699031984,0,211,211,129,68,33.7054200841762,32.6601740539896,7.28913431264578,1.04524417210283,59.0054469684668,44.7831212823284,14.6472470366767,28.6366412132953,30.1358722513779,26.5802405625195,356.632096221104,1456.1585715488,4404411.09034228,592870.142132636,39.565498,5.3181901,358.473360933459,911.47318968577,0.196654159663211,c(4404411.09034228, 592870.142132636)
"ETH","ET",1943,3171,18602,,3,,,2012,,,261,13,261,104,261,16,1,29524,0.0498084291187739,0.398467432950192,0.0613026819923372,0.437233652023378,885.446052338708,215,215,215,101,13.664176896209,13.1774447048743,43.7384482784332,0.486731779270747,15.0568370065359,34.8119265274973,14.2070208154699,16.1087448633854,20.6049050602769,21.538791962899,231.347143755232,1833.55141377588,4151608.08897447,1372865.95632759,37.29453,12.238523,,,,c(4151608.08897447, 1372865.95632759)
"ETH","ET",1948,3189,18816,52234,3,,,2009,,,110,58,110,1,110,0,1,5131,0.527272727272727,0.00909090909090909,0,0.501481365975362,10474.8393098416,219,219,219,103,9.38097426993343,8.93234598036326,82.4439296681609,0.448628336403805,8.1750941150436,25.8333014295235,7.07648835618968,37.2290897403014,18.7568112184809,36.9376095688582,48.4342869873047,1696.54884323172,4499578.23434094,956918.910460538,40.420399,8.5640802,462.072976454942,956.38330095682,0.241512363152157,c(4499578.23434094, 956918.910460538)
"ETH","ET",1948,3181,19332,52333,3,,,2009,,,97,56,97,1,97,0,1,5153,0.577319587628866,0.0103092783505155,0,0.548751997786142,28892.3383212454,221,221,221,105,11.966578836925,11.5183410601448,60.2861119124238,0.448237484636331,27.7473086712903,39.8941386791434,18.9257511828164,27.7312355625528,20.9683876982122,32.3746269912115,88.0515396902902,1936.43992774129,4225198.17607267,946932.40908649,37.955601,8.4753599,597.54857442488,880.726570117185,0.339146867999374,c(4225198.17607267, 946932.40908649)
"ETH","ET",1948,3151,19027,52524,3,,,2009,,,105,61,105,1,105,0,1,5246,0.580952380952381,0.00952380952380952,0,0.551833311941129,0,223,223,139,107,9.99810635000146,9.40542212966348,64.554770467862,0.592684248489695,25.4471229886942,48.4546850070052,20.5270748221673,25.7565968756625,27.9276100242448,25.7887174299978,45.8259436776297,1882.11362943985,4377928.29480205,650790.191882557,39.327599,5.83603,430.825603022869,899.233067819715,0.239708254804779,c(4377928.29480205, 650790.191882557)
"ETH","ET",1948,3151,19027,52525,3,,,2009,,,105,61,105,1,105,0,1,5247,0.580952380952381,0.00952380952380952,0,0.551833311941129,0,224,224,138,108,9.99810635000146,9.40542212966348,64.554770467862,0.592684248489695,25.4471229886942,48.4546850070052,20.5270748221673,25.7565968756625,27.9276100242448,25.7887174299978,45.8259436776297,1882.11362943985,4377928.29480205,650790.191882557,39.327599,5.83603,430.825603022869,899.233067819715,0.239708254804779,c(4377928.29480205, 650790.191882557)
"ETH","ET",1948,3132,18869,52320,3,,,2009,,,103,1,103,1,103,0,1,5158,0.00970873786407767,0.00970873786407767,0,0.0182294491860773,0,226,226,142,110,11.4814707191965,11.0237918630202,64.2610913221442,0.457678837852363,24.2574380800217,46.0560025637085,23.0839980860035,22.8854537916281,22.9720055111725,31.0585439606246,59.3157699105399,1925.10594644952,4531148.44192992,815757.86439275,40.703999,7.3081799,542.553125149055,847.418265631665,0.320168234165472,c(4531148.44192992, 815757.86439275)
"ETH","ET",1948,3132,18985,52482,2,,,2009,,,97,1,97,1,97,0,1,5224,0.0103092783505155,0.0103092783505155,0,0.0193512032838892,11243.8632276369,228,228,228,111,5.73165625591396,4.66067772875041,93.488758491293,1.07097851621406,0.779584225580291,40.2608524486143,18.9896741322407,36.4605014459888,21.2711796765872,23.2786437801011,374.916125139509,1795.18909181566,4608862.30390481,1057902.07928649,41.4021145,9.4600195,374.920895151125,1068.74777285661,0.177605074225252,c(4608862.30390481, 1057902.07928649)
"ETH","ET",1948,3164,18903,52374,2,,,2009,,,108,8,108,36,108,6,1,5171,0.0740740740740741,0.333333333333333,0.0555555555555556,0.393405285089422,10474.8393098416,232,232,232,113,7.51255093109289,7.16041123773775,76.3609942443426,0.352139629641346,16.1264551879218,34.1133907858276,11.7266505265392,13.2417548485209,22.3867417629498,52.6448524189427,48.4342869873047,1702.54207020924,4490002.94362502,961165.799471636,40.3343827,8.6018034,484.621254254617,909.796206291005,0.266880366092233,c(4490002.94362502, 961165.799471636)
"ETH","ET",1948,3135,19017,52510,3,,,2009,,,101,1,101,4,101,0,1,5238,0.0099009900990099,0.0396039603960396,0,0.0463328604483837,0,233,233,149,114,9.96343543430741,9.55679002455133,75.0860760341619,0.406645055050492,14.9504921459447,51.2759985222391,24.5816243860292,31.7189186172635,26.6943723954556,17.0050828070317,6.5049141268049,1193.39749696008,4162903.67770526,573733.569632733,37.396,5.1469998,256.734543589649,1017.58744436321,0.126236954119248,c(4162903.67770526, 573733.569632733)
