"Row.names","iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","hk_perc_highinfection","hk_perc_moderateinfection","asc_examined","asc_positive","asc_perc_highinfection","asc_perc_moderateinfection","tt_examined","tt_positive","tt_perc_highinfection","tt_perc_moderateinfection","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water"
"174","ETH","ET",1948,3151,18945,"school in dire dawa",52426,41.8775922,9.5927862,1,NA,NA,2005,NA,NA,50,1,NA,NA,50,7,NA,NA,50,3,NA,NA,2,5190,0.02,0.14,0.06,0.196007547169811,0,173,173,172,142,51.9207896192759,49.2007869556149,42.2981370532552,2.7200011371256,5.78107403693676,77.6453325112848,6.51703854813155,10.0140557673635,71.128295731044,12.3406117058956
"175","ETH","ET",1943,3171,18602,"school in dire dawa",NA,37.25,12.4242,3,NA,NA,2005,7,17,50,2,NA,NA,50,6,NA,NA,50,3,NA,NA,2,31380,0.04,0.12,0.06,0.194233962264151,0,174,174,175,143,8.9790995548368,8.81944770645828,81.8332282284223,0.159651943836407,9.1876737638165,33.9214842059426,15.9100311435364,33.2794528339112,18.0114540169428,32.7990620467549
"176","ETH","ET",1943,3171,18602,"school in dire dawa",NA,37.25,12.4242,3,NA,NA,2005,7,17,50,2,NA,NA,50,1,NA,NA,50,0,NA,NA,2,31407,0.04,0.02,0,0.0558490566037735,0,175,175,174,143,8.9790995548368,8.81944770645828,81.8332282284223,0.159651943836407,9.1876737638165,33.9214842059426,15.9100311435364,33.2794528339112,18.0114540169428,32.7990620467549
"177","ETH","ET",1943,3171,18665,"school in dire dawa",52503,37.044201,12.9842,3,NA,NA,2005,NA,NA,50,2,NA,NA,50,1,NA,NA,50,0,NA,NA,2,5058,0.04,0.02,0,0.0558490566037735,28475.5866815279,176,176,176,144,2.17057958986235,1.93371377881329,94.5276017525053,0.236865855962242,3.30181810918703,8.14068565818728,6.17750389417156,50.9737457228472,1.96318177317305,40.8855679005621
"178","ETH","ET",1948,3151,18945,"school in dodolla",52427,39.1803741,6.9791945,1,NA,NA,2005,NA,NA,50,1,NA,NA,50,5,NA,NA,50,1,NA,NA,2,5191,0.02,0.1,0.02,0.127962264150943,63602.8364492698,177,177,177,145,23.9937656910086,23.7230586473606,38.3465885681682,0.270706412226118,37.6596484904827,42.9304758066411,10.117338034344,17.6395498620432,32.8131340695211,39.4299782773176
"179","ETH","ET",1943,3142,18550,"school in enticho",52190,39.1517665,14.2790283,1,NA,NA,2005,NA,NA,50,0,NA,NA,50,11,NA,NA,50,0,NA,NA,2,4966,0,0.22,0,0.207547169811321,31634.5791731312,178,178,178,146,38.4159765363147,28.4920544875293,58.142657195042,9.92392418175693,3.44136248416579,89.2402862229671,1.6683586030118,8.25704128814655,87.5719245712392,2.50267326109891
"18","ETH","ET",1943,3171,18602,"anbesame",NA,37.633333,11.716667,3,NA,NA,2015,NA,NA,464,68,NA,NA,0,0,NA,NA,0,0,NA,NA,1,29507,0.146551724137931,NA,NA,NA,0,17,17,16,17,13.9126250911305,13.2608373963402,51.2545351443078,0.651786852727163,34.8328404217154,45.8544270061037,1.94313323741251,16.567486537124,43.9112936340319,37.5780845951521
"180","ETH","ET",1943,3171,18602,"school in fitche",NA,38.016701,11.85,3,NA,NA,2005,7,17,50,0,NA,NA,50,12,NA,NA,50,4,NA,NA,2,31387,0,0.24,0.08,0.28377358490566,873.945612708787,179,179,179,147,1.47692037281779,1.35850503061623,71.9181250996615,0.11841540011639,26.6049526196356,27.549543916112,20.5462045797101,21.3772839257465,7.00333905434115,51.0731733943682
"181","ETH","ET",1943,3180,18629,"school in gambella",NA,37.650002,4.65,4,NA,NA,2005,7,17,49,0,NA,NA,49,11,NA,NA,49,1,NA,NA,2,31478,0,0.224489795918367,0.0204081632653061,0.22671371205394,55212.4910382199,180,180,180,148,11.7614918750677,11.5932908909878,79.2281947564914,0.168200033181756,9.01031443303073,38.1199078520049,16.1174131659959,41.3714399619657,22.0024962315956,20.5086525279472
"182","ETH","ET",1943,3126,18606,"school in gambella",52335,34.1531947,7.9219687,1,NA,NA,2005,NA,NA,50,2,NA,NA,50,22,NA,NA,50,9,NA,NA,2,5027,0.04,0.44,0.18,0.527516981132075,0,181,181,182,149,1.48615410482216,1.39855494442657,95.2492158505804,0.0875991229926367,3.26463013430148,34.7481566983516,17.69608648189,40.3656280724049,17.0520694176972,24.8862146194799
"183","ETH","ET",1948,3135,19017,"school in gambella",52512,34.1531947,7.9219687,1,NA,NA,2005,NA,NA,49,0,NA,NA,49,11,NA,NA,49,1,NA,NA,2,5234,0,0.224489795918367,0.0204081632653061,0.22671371205394,0,182,182,181,149,1.48615410482216,1.39855494442657,95.2492158505804,0.0875991229926367,3.26463013430148,34.7481566983516,17.69608648189,40.3656280724049,17.0520694176972,24.8862146194799
"184","ETH","ET",1948,3151,18945,"school in harar",52428,39.583302,5.3166699,3,NA,NA,2005,NA,NA,50,1,NA,NA,50,23,NA,NA,50,2,NA,NA,2,5195,0.02,0.46,0.04,0.464120754716981,1989.20623998515,183,183,183,150,17.6015344671558,17.2560310205113,9.78782027368348,0.345503850847481,72.6106439077375,27.3779829869162,10.0483850840166,37.6544582731076,17.3295969018341,34.9675579795636
"185","ETH","ET",1943,3180,18683,"school in harar",52549,39.41,10.5,3,NA,NA,2005,NA,NA,47,8,NA,NA,47,14,NA,NA,47,1,NA,NA,2,5067,0.170212765957447,0.297872340425532,0.0212765957446808,0.405452385491345,57494.2996526794,184,184,184,151,6.21353491081909,5.9750661936652,91.9429957620714,0.238468648237637,1.84346724093198,24.5194747092595,17.6234937286777,32.4389798188215,6.89598144413617,43.0415448419017
"186","ETH","ET",1943,3171,18602,"school in harar",NA,37.623901,12.7689,3,NA,NA,2005,7,17,50,0,NA,NA,50,25,NA,NA,50,1,NA,NA,2,31350,0,0.5,0.02,0.481132075471698,26034.0017606457,185,185,185,152,34.8265846174291,34.3983791897379,42.7217926539474,0.428206485024678,22.4516228842355,43.606853121943,30.4508894508273,23.043843831317,13.1559640108104,33.34930304674
"187","ETH","ET",1945,3141,18707,"school in hossana",NA,41.866699,9.58333,3,NA,NA,2005,7,17,68,2,NA,NA,68,5,NA,NA,68,1,NA,NA,2,31420,0.0294117647058823,0.0735294117647058,0.0147058823529411,0.107549426051024,0,186,186,163,137,52.5550054657865,48.6097922839939,40.9643510287834,3.94521148890619,6.48064498241045,79.020106967665,10.0290629247614,5.40535066250382,68.991046226636,15.5745423104486
"188","ETH","ET",1945,3141,18707,"school in jijiga",NA,41.8566146,9.5815123,1,NA,NA,2005,7,17,49,0,NA,NA,49,12,NA,NA,49,3,NA,NA,2,31474,0,0.244897959183673,0.0612244897959183,0.274649713562745,0,187,187,150,126,54.3156809915751,49.1669886490096,38.3962149691788,5.14868991180679,7.28810641626299,78.9500351890516,12.9257481037053,3.30403875919941,66.0242900008801,17.7459259062862
"189","ETH","ET",1943,3171,18602,"school in kemashi",NA,36.700001,12.9333,3,NA,NA,2005,7,17,50,6,NA,NA,50,1,NA,NA,50,0,NA,NA,2,31385,0.12,0.02,0,0.129811320754717,38754.7955941651,188,188,188,153,5.99284428002834,5.77702915259807,80.8941522662734,0.215814944370069,13.1130052228601,34.6381884959208,20.0875748167429,31.2429726614265,14.55061297318,34.1188389577958
"19","ETH","ET",1948,3146,18866,"andode dicho",52315,38.7388027,8.8292016,1,NA,NA,2009,NA,NA,110,22,NA,NA,110,6,NA,NA,110,0,NA,NA,1,5155,0.2,0.0545454545454545,0,0.229845626072041,18876.5476226051,18,18,18,18,39.6787818823688,23.3294347111956,40.0085349319687,16.349346290709,20.3126832142393,72.4117315448661,15.2074618046188,11.8978017992287,57.2042698023259,15.6904677239638
"190","ETH","ET",1945,3141,18707,"school in kemissie",NA,41.8566146,9.5815123,1,NA,NA,2005,7,17,50,0,NA,NA,50,7,NA,NA,50,3,NA,NA,2,31475,0,0.14,0.06,0.180754716981132,0,189,189,150,126,54.3156809915751,49.1669886490096,38.3962149691788,5.14868991180679,7.28810641626299,78.9500351890516,12.9257481037053,3.30403875919941,66.0242900008801,17.7459259062862
"191","ETH","ET",1947,3154,18732,"school in konso",52363,37.4387894,5.3404492,1,NA,NA,2005,NA,NA,67,2,NA,NA,67,1,NA,NA,67,0,NA,NA,2,5095,0.0298507462686567,0.0149253731343283,0,0.0418213074307426,22143.5842712332,190,190,190,154,21.2979986188918,19.7206258360488,52.7917138706857,1.57737275268543,25.9102857002498,46.5614107110911,19.7149364010396,33.8284822538899,26.8464749577877,19.6101045771102
"192","ETH","ET",1949,3158,19090,"school in lemmen",52380,42.799999,9.3500004,3,NA,NA,2005,NA,NA,46,0,NA,NA,46,1,NA,NA,46,1,NA,NA,2,5260,0,0.0217391304347826,0.0217391304347826,0.0405713878089667,0,191,191,196,155,46.2871821092919,41.2674256749401,34.4710755414736,5.01975825137271,19.2417412164106,74.8413517246641,34.8377129656269,19.7539734044893,40.0036435847349,5.40467077767115
"193","ETH","ET",1950,3134,19233,"school in masha",52472,35.4809314,7.7306338,1,NA,NA,2005,NA,NA,49,0,NA,NA,49,8,NA,NA,49,6,NA,NA,2,5303,0,0.163265306122449,0.122448979591837,0.250681712808342,14833.4168393694,192,192,192,156,1.53195600881029,1.21920931990043,5.15086013486881,0.312746715663237,93.3171844295398,52.243047944998,16.6241090205307,19.0554760398983,35.6189353998722,28.7014780197898
"194","ETH","ET",1943,3180,18682,"school in mersa",52547,39.6595576,11.6649572,1,NA,NA,2005,NA,NA,50,0,NA,NA,50,32,NA,NA,50,1,NA,NA,2,5065,0,0.64,0.02,0.610566037735849,1082.01355548804,193,193,193,157,2.38485504476469,2.16748999252302,68.6102163975777,0.21736504842746,29.004926299415,48.9471597446773,36.0061369987736,27.6012210196534,12.9410222499015,23.4516191842436
"195","ETH","ET",1943,3180,18580,"school in miti",52243,39.150002,11.5,3,NA,NA,2005,NA,NA,50,7,NA,NA,50,30,NA,NA,50,0,NA,NA,2,4986,0.14,0.6,0,0.618867924528302,34098.3346798737,194,194,194,158,17.3737901442164,17.2180908253547,71.0447565157089,0.155699717637077,11.5814519806495,28.2385960109247,22.0582780623603,32.8468747331235,6.18031921193592,38.9145282073727
"196","ETH","ET",1950,3149,19265,"school in mizan teferi",52535,35.5821994,6.9936468,1,NA,NA,2005,NA,NA,44,16,NA,NA,44,25,NA,NA,44,4,NA,NA,2,5310,0.363636363636364,0.568181818181818,0.0909090909090909,0.707724366698326,80096.5206602946,195,195,195,159,20.0827222817071,19.9686681562544,1.82095009995532,0.114053692531964,78.0963307246858,61.6593898662374,31.9241001159459,12.7789752359349,29.7352896639401,25.5616348195574
"197","ETH","ET",1949,3158,19090,"school in nuunu kumba",52381,42.799999,9.3500004,3,NA,NA,2005,NA,NA,50,0,NA,NA,50,2,NA,NA,50,3,NA,NA,2,5259,0,0.04,0.06,0.0920754716981132,0,196,196,191,155,46.2871821092919,41.2674256749401,34.4710755414736,5.01975825137271,19.2417412164106,74.8413517246641,34.8377129656269,19.7539734044893,40.0036435847349,5.40467077767115
"198","ETH","ET",1943,3173,18610,"school in sanja",52352,39.650002,11.6667,3,NA,NA,2005,NA,NA,50,1,NA,NA,50,13,NA,NA,50,0,NA,NA,2,5031,0.02,0.26,0,0.259245283018868,1082.01355548804,197,197,197,160,2.80567093161213,2.59302333626773,77.0742583673469,0.212647598295365,20.1200680459419,43.2335176139822,35.1364888093113,31.2507007315611,8.09702799353973,25.5157816547766
"199","ETH","ET",1951,3176,19306,"school in selekleka",52454,38.4761234,14.1179055,1,NA,NA,2005,NA,NA,50,6,NA,NA,50,2,NA,NA,50,0,NA,NA,2,5328,0.12,0.04,0,0.146415094339623,31954.1706874733,198,198,198,161,3.12451259948152,1.74992509913334,91.1539477629372,1.37458734883028,5.72153842423016,43.7890711057716,17.1257880958947,20.8887191787862,26.6632826299187,35.3222085730143
"2","ETH","ET",1948,3189,18966,"abaye deneba village",52466,40.489674,9.1450005,3,NA,NA,2008,NA,NA,0,0,NA,NA,491,41,NA,NA,491,46,NA,NA,1,5214,NA,0.0835030549898167,0.0936863543788187,NA,0,1,1,49,2,15.1296015964587,14.6263556441068,68.5365631280388,0.503245153186058,16.3338340232115,72.0032290684516,5.54088650285222,13.0586525691791,66.4623480517573,14.9381160954675
"20","ETH","ET",1950,3148,19118,"arba minch",52138,37.5641095,6.0206054,1,NA,NA,2015,NA,NA,345,3,NA,NA,345,31,NA,NA,345,4,NA,NA,1,5263,0.008695652173913,0.0898550724637681,0.0115942028985507,0.102103793486144,25903.2142948865,19,19,19,19,15.4290468741451,13.9004779850895,0.298650165530962,1.52857003423574,84.2722999816644,75.7934331916554,20.7674526007458,12.584934460783,55.0259787555828,11.6216333213692
"200","ETH","ET",1950,3184,19198,"school in snnpr",52372,38.466702,7.0500002,3,NA,NA,2005,NA,NA,31,4,NA,NA,31,8,NA,NA,31,3,NA,NA,2,5287,0.129032258064516,0.258064516129032,0.0967741935483871,0.392767728381941,0,199,199,159,133,68.0462322235107,64.8296928405762,5.6603707075119,3.21653866767883,26.2933969497681,98.3495407104492,0.738655507564545,0.897806733846664,97.6108856201172,0.752651810646057
"201","ETH","ET",1950,3152,19242,"school in sodo",52486,37.750987,6.8309978,1,NA,NA,2005,NA,NA,44,5,NA,NA,44,0,NA,NA,44,0,NA,NA,2,5307,0.113636363636364,0,0,0.107204116638079,83372.3378787651,200,200,200,162,15.4127358446446,15.1897557709323,50.9018183470974,0.222979941739881,33.6854473234516,60.8165738297907,37.4947367196248,19.7815129283565,23.3218389353148,19.4019121537966
"202","ETH","ET",1942,26089,18506,"school in sodo",52176,41.4394,11.5636,3,NA,NA,2005,NA,NA,59,0,NA,NA,59,0,NA,NA,59,0,NA,NA,2,4950,0,0,0,0,197984.508642204,201,201,201,163,32.4206181460613,32.2966182751077,56.0404326620525,0.124001195062273,11.5389483599481,29.8192488335781,2.35430486799674,58.964789901454,27.4649431084902,11.215961289374
"203","ETH","ET",1943,3171,18602,"school in teltele",NA,37.950001,11.25,3,NA,NA,2005,7,17,49,12,NA,NA,49,4,NA,NA,49,2,NA,NA,2,31483,0.244897959183673,0.0816326530612244,0.0408163265306122,0.315890070832699,50423.4428602158,202,202,202,164,6.25046283722132,6.05411266470308,85.6878500429177,0.196350177064013,8.06168824516553,38.0104811283812,16.4050203014027,31.6610274175804,21.6054611126944,30.3284911682109
"204","ETH","ET",1949,3158,19090,"school in tembien",52382,42.799999,9.3500004,3,NA,NA,2005,NA,NA,50,0,NA,NA,50,0,NA,NA,50,0,NA,NA,2,5261,0,0,0,0,0,203,203,191,155,46.2871821092919,41.2674256749401,34.4710755414736,5.01975825137271,19.2417412164106,74.8413517246641,34.8377129656269,19.7539734044893,40.0036435847349,5.40467077767115
"205","ETH","ET",1945,3141,18707,"school in yejube",NA,41.8566146,9.5815123,1,NA,NA,2005,7,17,50,1,NA,NA,50,4,NA,NA,50,3,NA,NA,2,31479,0.02,0.08,0.06,0.143864150943396,0,204,204,150,126,54.3156809915751,49.1669886490096,38.3962149691788,5.14868991180679,7.28810641626299,78.9500351890516,12.9257481037053,3.30403875919941,66.0242900008801,17.7459259062862
"206","ETH","ET",1948,3130,18778,"school in yirgalem",NA,39.783298,7.1,3,NA,NA,2005,7,17,49,1,NA,NA,49,5,NA,NA,49,1,NA,NA,2,31399,0.0204081632653061,0.102040816326531,0.0204081632653061,0.130488884669252,59027.0318579015,205,205,205,165,14.8992172110984,14.4622376794027,51.7354623156837,0.436979503706682,33.3653202479505,34.9259777947741,17.625139946622,27.5458236507969,17.3008384056026,37.5281978632656
"207","ETH","ET",1943,3171,18602,"selam",NA,37.63,12.264722,3,NA,NA,2013,5,17,0,0,NA,NA,NA,201,NA,NA,0,0,NA,NA,1,30346,NA,NA,NA,NA,0.111319490708411,206,206,207,166,24.9414144873638,24.1699961099243,71.4208773777236,0.771419624694872,3.63770732265309,60.3683296731006,21.8675569917403,15.4670139873729,38.5007703453104,24.1646588574883
"208","ETH","ET",1943,3171,18603,"selam",52331,37.630001,12.264722,3,NA,NA,2013,NA,NA,0,0,NA,NA,1844,201,NA,NA,0,0,NA,NA,1,5019,NA,0.109002169197397,NA,NA,0.111319490708411,207,207,206,166,24.9415029685651,24.1700749269919,71.4209751819039,0.77142928887286,3.6375210373031,60.3684936335099,21.8676569031365,15.4669152179321,38.5008343942654,24.1645936665326
"209","ETH","ET",1948,3159,18995,"sentema goro",52490,36.672901,7.7163901,3,NA,NA,2009,NA,NA,104,21,NA,NA,104,59,NA,NA,104,56,NA,NA,1,5226,0.201923076923077,0.567307692307692,0.538461538461538,0.7930384271863,6968.66949943762,208,208,208,167,28.5322180135832,28.1013311388782,29.2135623772013,0.430885684691914,42.2542208324656,34.5656321495077,20.1518853713917,5.47186993904739,14.4137475293555,59.9624958094712
"21","ETH","ET",1943,3171,18602,"atkena",NA,38.166,11.934,3,NA,NA,1995,7,19,61,5,NA,NA,61,12,NA,NA,61,5,NA,NA,3,31534,0.081967213114754,0.19672131147541,0.081967213114754,0.304725863099006,19171.2412716992,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","ETH","ET",1948,3164,18763,"shebel fana",52170,34.588799,8.4789801,3,NA,NA,2009,NA,NA,105,6,NA,NA,105,42,NA,NA,105,34,NA,NA,1,5108,0.0571428571428571,0.4,0.323809523809524,0.582518290335002,20777.5614801743,209,209,209,168,5.1764887190931,4.57950357851704,94.2088389745252,0.596985002663737,0.614674958678874,32.2693450274763,6.10446745129261,33.7433086994887,26.1648765281641,33.9873462676955
"211","ETH","ET",1943,3178,18583,"shime mariam",52266,38.4,8.330957,1,NA,NA,1995,NA,NA,120,33,NA,NA,120,36,NA,NA,120,21,NA,NA,3,5000,0.275,0.3,0.175,0.548408018867924,49261.8339741178,210,210,210,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","ETH","ET",1943,3171,18602,"shime mariam",NA,37.617001,11.551,3,NA,NA,1995,7,19,120,33,NA,NA,120,36,NA,NA,120,21,NA,NA,3,31524,0.275,0.3,0.175,0.548408018867924,18916.3561500933,211,211,211,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","ETH","ET",1948,16644,18913,"sobokumi",52377,37.0951,9.9101496,3,NA,NA,2009,NA,NA,109,46,NA,NA,109,12,NA,NA,109,0,NA,NA,1,5172,0.422018348623853,0.110091743119266,0,0.458159769919627,39352.3522907895,212,212,212,171,16.1249530679755,15.545716194544,55.3534667725189,0.579237633521539,28.5215769433929,51.1785243840688,27.296303597353,13.716550317084,23.8822196316324,35.1049259874978
"214","ETH","ET",1948,3194,18971,"sonbo guta",52475,35.5107,9.6233902,3,NA,NA,2009,NA,NA,110,11,NA,NA,110,4,NA,NA,110,0,NA,NA,1,5217,0.1,0.0363636363636363,0,0.125214408233276,47544.5554378818,213,213,213,172,9.75068632383893,8.93099240102226,53.3724476777374,0.819694161180199,36.8768636370828,56.307337391316,22.9724874307459,17.7758841206903,33.3348501832828,25.9167781622132
"215","ETH","ET",1943,3171,18602,"sufankara",NA,37.382999,12.384,3,NA,NA,1995,5,16,115,35,NA,NA,115,64,NA,NA,115,11,NA,NA,3,30119,0.304347826086956,0.556521739130435,0.0956521739130434,0.680191237975904,2709.01818224583,214,214,214,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","ETH","ET",1946,3127,18717,"suli",52313,35.0271,8.1959,3,NA,NA,2009,NA,NA,103,55,NA,NA,103,17,NA,NA,103,3,NA,NA,1,5086,0.533980582524272,0.16504854368932,0.029126213592233,0.587008983980203,58266.3016080984,215,215,215,174,7.12331410410882,6.84258755029527,54.7949794320604,0.280726432081905,38.0817054028248,45.0243971730205,17.1079059940467,34.027380270924,27.916490188082,20.9482257169047
"217","ETH","ET",1948,3151,19023,"tabe haro wato",52520,38.611599,6.0331502,3,NA,NA,2009,NA,NA,101,51,NA,NA,101,54,NA,NA,101,8,NA,NA,1,5242,0.504950495049505,0.534653465346535,0.0792079207920792,0.743280682236239,0,216,216,218,175,19.8515240634637,19.3854709604464,37.4082165095771,0.466052951967729,42.7402633119837,26.3341147962,6.58728228725665,33.5189871835079,19.7468345513144,40.1468974045096
"218","ETH","ET",1943,3171,18602,"tabor",NA,38.009998,11.854,3,NA,NA,1995,7,19,126,20,NA,NA,126,38,NA,NA,126,3,NA,NA,3,31538,0.158730158730159,0.301587301587302,0.0238095238095238,0.402297952890517,873.945612708787,217,217,217,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","ETH","ET",1948,3151,19023,"tebe haro wato",52521,38.611599,6.0331502,3,NA,NA,2009,NA,NA,108,54,NA,NA,108,56,NA,NA,108,9,NA,NA,1,5243,0.5,0.518518518518518,0.0833333333333333,0.735208478919171,0,218,218,216,175,19.8515240634637,19.3854709604464,37.4082165095771,0.466052951967729,42.7402633119837,26.3341147962,6.58728228725665,33.5189871835079,19.7468345513144,40.1468974045096
"22","ETH","ET",1943,3171,18602,"awramba and neighboring communities",NA,37.58333,11.95,3,NA,NA,2010,NA,NA,392,44,NA,NA,392,37,NA,NA,392,11,NA,NA,1,29538,0.112244897959184,0.0943877551020408,0.0280612244897959,0.206224777568293,13198.8882877688,21,21,21,21,2.51736502514741,2.03870864588172,115.571369452791,0.478656489510784,1.90702775652153,7.45848726628703,1.40645890197192,15.4780024036372,6.05202823346691,97.0592715121655
"220","ETH","ET",1948,3689,19004,"toga",52496,38.525501,7.1648102,3,NA,NA,2009,NA,NA,97,0,NA,NA,97,24,NA,NA,97,19,NA,NA,1,5229,0,0.247422680412371,0.195876288659794,0.372485596889369,10524.7381135405,219,219,219,177,6.63041996444492,6.15657906629125,70.3566379122484,0.473841147174868,23.0129436094246,52.1121270249465,19.330369704106,24.4053038342336,32.7817579822888,23.4825684793716
"221","ETH","ET",1948,3130,19011,"ufara agemesa",52499,39.513901,8.34863,3,NA,NA,2009,NA,NA,107,0,NA,NA,107,1,NA,NA,107,0,NA,NA,1,5232,0,0.0093457943925233,0,0.0088167871627578,35648.7738817687,220,220,220,178,20.94233914996,20.2573137013494,31.5099006391029,0.685025431422973,47.5477618423455,52.7871260688217,23.9476377542213,23.3494118790899,28.8394874236085,23.8634629008087
"222","ETH","ET",1948,3159,18983,"waktola",52478,37.219299,7.7476802,3,NA,NA,2009,NA,NA,83,20,NA,NA,83,13,NA,NA,83,3,NA,NA,1,5220,0.240963855421687,0.156626506024096,0.036144578313253,0.361308510746068,21796.1981527073,221,221,221,179,14.6120250158419,14.2784323251018,55.1966032903771,0.333592756048477,30.1913726620332,49.3309261056764,22.0670179745114,18.5471604535606,27.2639096755308,32.1219132254462
"223","ETH","ET",1948,3189,18805,"wedeyiti",52220,40.882,9.1064301,3,NA,NA,2009,NA,NA,110,0,NA,NA,110,0,NA,NA,110,0,NA,NA,1,5126,0,0,0,0,16439.6872849675,222,222,222,180,26.0926927329198,25.7170038846579,61.4873436297108,0.375689135878598,12.4199631271362,61.1301644023152,2.85336904648684,24.4845537459999,58.2767924762749,14.3852861235459
"224","ETH","ET",1943,3171,18602,"wereta",NA,37.696999,11.917,3,NA,NA,1995,7,19,120,10,NA,NA,120,24,NA,NA,120,18,NA,NA,3,31527,0.0833333333333333,0.2,0.15,0.355345911949685,13198.8882877688,223,223,223,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","ETH","ET",1950,3186,19138,"woito",52189,36.9903698,5.3731739,1,NA,NA,1993,NA,NA,146,45,NA,NA,146,1,NA,NA,146,8,NA,NA,3,5267,0.308219178082192,0.0068493150684931,0.0547945205479452,0.330758087353315,45251.5380579106,224,224,224,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","ETH","ET",1950,3184,19266,"wondo  genet",52538,38.6188955,7.0841684,1,NA,NA,1999,NA,NA,0,0,NA,NA,300,248,NA,NA,300,257,NA,NA,3,5312,NA,0.826666666666667,0.856666666666667,NA,0,225,225,226,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","ETH","ET",1950,3184,19198,"wondo  genet",52373,38.6188955,7.0841684,1,NA,NA,2000,NA,NA,0,0,NA,NA,1160,892,NA,NA,1160,1021,NA,NA,3,5284,NA,0.768965517241379,0.880172413793103,NA,0,226,226,225,183,2.34829491932775,2.34754712849743,79.7657508771327,0.000747570850840975,17.8859549405315,87.6297408959734,74.9376450912203,2.97206242659794,12.6920995508452,9.39819373006465
"228","ETH","ET",1950,3184,19266,"wondo genet forestry",52537,38.6188955,7.0841684,1,NA,NA,1999,NA,NA,0,0,NA,NA,149,100,NA,NA,149,129,NA,NA,3,5313,NA,0.671140939597315,0.865771812080537,NA,0,227,227,225,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","ETH","ET",1948,3130,18778,"yadot primary school",NA,39.850196,6.412105,3,NA,NA,2013,NA,NA,340,2,NA,NA,340,16,NA,NA,340,7,NA,NA,1,29535,0.0058823529411764,0.0470588235294117,0.0205882352941176,0.0680833291728913,10713.9201125289,228,228,228,184,2.52299453356864,1.86054537798014,12.4286305339636,0.662449167875705,85.0483747020744,89.779033143185,1.97406578097486,7.6366266692007,87.8049662821325,2.58434081626844
"23","ETH","ET",1943,3171,18602,"azezo",NA,37.4333,12.55,4,NA,NA,1995,8,18,117,1,NA,NA,117,51,NA,NA,117,0,NA,NA,3,30132,0.0085470085470085,0.435897435897436,0,0.415772476730387,1021.77718474168,22,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","ETH","ET",1943,3171,18602,"yefag",NA,37.716,12.085,3,NA,NA,1995,7,19,57,13,NA,NA,57,22,NA,NA,57,2,NA,NA,3,31542,0.228070175438596,0.385964912280702,0.0350877192982456,0.511923868510862,8151.0156005969,229,229,229,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","ETH","ET",1943,3171,18602,"zarema",NA,37.882,13.334,3,NA,NA,1995,5,19,90,5,NA,NA,90,25,NA,NA,90,0,NA,NA,3,30112,0.0555555555555555,0.277777777777778,0,0.299906825064058,676.438508932177,230,230,230,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","ETH","ET",1943,3171,18533,"zarima",52153,37.881734,13.339907,1,NA,NA,2009,NA,NA,319,61,NA,NA,319,70,NA,NA,319,8,NA,NA,1,4954,0.191222570532915,0.219435736677116,0.0250783699059561,0.362763477051189,676.438508932177,231,231,231,187,41.8066033876531,41.1623679601284,42.4235876972448,0.644236140180542,15.7698079771765,51.741321497568,25.6098754557085,32.1385816125851,26.131445001943,16.1200991958006
"233","ETH","ET",1943,3171,18602,"zarima",NA,37.886391,13.350833,3,NA,NA,2009,5,17,319,61,NA,NA,319,70,NA,NA,319,8,NA,NA,1,31546,0.191222570532915,0.219435736677116,0.0250783699059561,0.362763477051189,1353.26800277058,232,232,232,188,40.206452292481,39.5461246054482,43.2060587289744,0.660328741017529,16.5874877208482,53.8652791211635,25.0190451977012,30.1471121192201,28.8462324838479,15.9876114180777
"234","ETH","ET",1943,3193,18547,"zeghie",52185,37.3333333,11.7,2,NA,NA,1991,NA,NA,160,10,NA,NA,160,97,NA,NA,160,80,NA,NA,3,4961,0.0625,0.60625,0.5,0.769273290094339,0,233,233,234,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
